CompanyVat,CompanyName,UnitName,UnitAddress,UnitZipcode,UnitCity,UnitStartdate,UnitEnddate,UnitEmployees
64942212,Københavns Kommune,Område Nord,Jydeholmen 15,2720,Vanløse,22/02 - 2013,,74
64942212,Københavns Kommune,Børnehus Hovedstaden,Henrik Pontoppidans Vej 8,2200,København N,27/02 - 2013,,27
64942212,Københavns Kommune,KTF - Nordsøvej 4,Nordsøvej 4,2150,Nordhavn,04/04 - 2013,,11
64942212,Københavns Kommune,"Børne- og Ungdomstandplejen, Vesterbro Ny Skole tandklinik","Slesvigsgade 4, 4",1762,København V,05/04 - 2013,,14
64942212,Københavns Kommune,KTF - Islands Brygge,Islands Brygge 37,2300,København S,17/04 - 2013,,702
64942212,Københavns Kommune,Københavns Erhvervshus,Gammel Køge Landevej 43,2500,Valby,18/04 - 2013,,99
64942212,Københavns Kommune,KTF - Klima og Byudvikling,Njalsgade 13,2300,København S,18/04 - 2013,,403
64942212,Københavns Kommune,Socialforvaltningen - Islands Brygge,Islands Brygge 37,2300,København S,19/04 - 2013,,203
64942212,Københavns Kommune,Det Runde Hus,Emblasgade 1,2100,København Ø,02/05 - 2013,,47
64942212,Københavns Kommune,Skolen i Sydhavnen,Støberigade 1,2450,København SV,22/05 - 2013,,110
64942212,Københavns Kommune,Christianshavns Bibliotek,"Dronningensgade 53, 1",1420,København K,30/05 - 2013,,5
64942212,Københavns Kommune,Viben,Vibevej 8,2400,København NV,24/06 - 2013,,78
64942212,Københavns Kommune,Ledelsessekretariat,Rådhuspladsen 1,1550,København V,19/06 - 2013,,29
64942212,Københavns Kommune,Københavns Kommunes Ungdomsskole - Hovmestervej,Hovmestervej 30,2400,København NV,09/08 - 2013,,28
64942212,Københavns Kommune,"BUF - Område Amager, Sundhedsplejen",Lyongade 25,2300,København S,02/09 - 2013,,56
64942212,Københavns Kommune,Hybelinstitutionen,"Rådmandsgade 43, 3",2200,København N,30/08 - 2013,,20
64942212,Københavns Kommune,Nordstjernen,Sankt Hans Gade 27,2200,København N,30/08 - 2013,,27
64942212,Københavns Kommune,Børnekulturhuset Sokkelundlille,Utterslev Torv 9,2400,København NV,20/09 - 2013,,4
64942212,Københavns Kommune,Barndommens Land,Ragnhildgade 31,2100,København Ø,01/01 - 2012,,39
64942212,Københavns Kommune,Amager Klynge F,Amagerbrogade 262,2300,København S,23/10 - 2013,,4
64942212,Københavns Kommune,Strandlodsvej,Strandlodsvej 37,2300,København S,31/10 - 2013,,33
64942212,Københavns Kommune,Vinklen,"Thomas Laubs Gade 4A, st. 1.",2100,København Ø,31/10 - 2013,,43
64942212,Københavns Kommune,Damperen,Eskildsgade 7-11,1657,København V,06/11 - 2013,,36
64942212,Københavns Kommune,Fritidsinstitutionen ved Øster Farimagsgades Skole,Øster Farimagsgade 40,2100,København Ø,19/11 - 2013,,29
64942212,Københavns Kommune,Børnebyen Vandværket,Studiestræde 54,1554,København V,01/12 - 2013,,46
64942212,Københavns Kommune,Klub Bispebjerg,Smedetoften 12,2400,København NV,01/12 - 2013,,55
64942212,Københavns Kommune,Hulahophuset,Prinsesse Charlottes Gade 46,2200,København N,07/01 - 2014,,43
64942212,Københavns Kommune,Indre By/Østerbro Klynge B/Tivoliklyngen,Studiestræde 54,1554,København V,03/01 - 2014,,1
64942212,Københavns Kommune,Døgninstitutionen Albatros,Løvstikkevej 67,2300,København S,14/01 - 2014,,60
64942212,Københavns Kommune,Døgninstitutionen Løvstikkevej,Løvstikkevej 66,2300,København S,14/01 - 2014,,60
64942212,Københavns Kommune,KTF - Kraftværksvej,Kraftværksvej 27,2300,København S,28/01 - 2014,,31
64942212,Københavns Kommune,KTF - Sibeliusgade,Sibeliusgade 82,2100,København Ø,27/01 - 2014,,62
64942212,Københavns Kommune,"KTF - Bygge-, Parkerings- og Miljømyndighed",Njalsgade 13,2300,København S,04/02 - 2014,,367
64942212,Københavns Kommune,"Kultur-, Fritids- og Borgerserviceforvaltningen - Nyropsgade 1",Nyropsgade 1,1602,København V,12/02 - 2014,,80
64942212,Københavns Kommune,KTF - Kraftværksvej /Vejvedligehold,Kraftværksvej 27,2300,København S,17/02 - 2014,,88
64942212,Københavns Kommune,ASPECT Rymarksvej,Rymarksvej 3,2900,Hellerup,24/03 - 2014,,40
64942212,Københavns Kommune,ASPECT Jens Warmingsvej,Jens Warmings Vej 56-72,2300,København S,24/03 - 2014,,8
64942212,Københavns Kommune,Socialforvaltningen - Rentemestervej,Rentemestervej 40B,2400,København NV,24/03 - 2014,,34
64942212,Københavns Kommune,Vinklen Tåsingegade,"Tåsingegade 19, 1",2100,København Ø,24/03 - 2014,,3
64942212,Københavns Kommune,Baldersgade,Baldersgade 9,2200,København N,24/03 - 2014,,3
64942212,Københavns Kommune,Bofællesskaber - Kuben,Lygten 4A,2400,København NV,24/03 - 2014,,11
64942212,Københavns Kommune,Specialfritidsinstitutionen ved Kildevældsskolen og Fritidsinstitutionen ved Kildevældsskolen,Bellmansgade 5A,2100,København Ø,07/04 - 2014,,45
64942212,Københavns Kommune,Børnehuset Vestre Teglgade,Vestre Teglgade 16,2450,København SV,11/04 - 2014,,31
64942212,Københavns Kommune,Børnehuset Støberigade,Støberigade 3,2450,København SV,11/04 - 2014,,39
64942212,Københavns Kommune,Sandslottet,Strandlodsvej 33,2300,København S,22/04 - 2014,,28
64942212,Københavns Kommune,Vielseskontoret,Rådhuspladsen 1,1550,København V,23/04 - 2014,,26
64942212,Københavns Kommune,LilleArena,Robert Jacobsens Vej 4,2300,København S,07/05 - 2014,,43
64942212,Københavns Kommune,Kapacitet,"Gyldenløvesgade 15, 5",1600,København V,15/05 - 2014,,21
64942212,Københavns Kommune,Børnehuset Vesterbro,Vesterfælledvej 75,1750,København V,12/05 - 2014,,29
64942212,Københavns Kommune,Humlehuset,Carl Jacobsens Vej 23B,2500,Valby,01/02 - 2014,,34
64942212,Københavns Kommune,Forfatterhuset,Edith Rodes Vej 2,2200,København N,01/08 - 2014,,42
64942212,Københavns Kommune,Psykologordningen,"Vordingborggade 31, 1",2100,København Ø,14/08 - 2014,,5
64942212,Københavns Kommune,Lygten Station,Lygten 2,2400,København NV,26/09 - 2014,,2
64942212,Københavns Kommune,"Beskæftigelses-, Integrations- og Erhvervsforvaltningen - Centralforvaltningen",Bernstorffsgade 17,1577,København V,12/11 - 2014,,149
64942212,Københavns Kommune,Copenhagen Visitor Service,Vesterbrogade 4B,1620,København V,01/01 - 2015,,15
64942212,Københavns Kommune,Den integerede daginstitution Nokken,Rundholtsvej 91,2300,København S,01/01 - 2015,,34
64942212,Københavns Kommune,Kalvebod Fælled Skole,Else Alfelts Vej 2,2300,København S,01/01 - 2015,,104
64942212,Københavns Kommune,SUF - Udekørende Akutteam,Håndværkerhaven 49,2400,København NV,17/02 - 2015,,31
64942212,Københavns Kommune,Skolen på Strandboulevarden,Strandboulevarden 47,2100,København Ø,17/03 - 2015,,96
64942212,Københavns Kommune,"Beskæftigelses-, Integrations- og Erhvervsforvaltningen - Sydbanestien",Sydbanestien 6,2450,København Sv,24/04 - 2015,,71
64942212,Københavns Kommune,Kirsebærhavens Skoles Tandklinik,Kirsebærhaven 23,2500,Valby,22/05 - 2015,,12
64942212,Københavns Kommune,Nyboder Skoles Tandklinik,Øster Voldgade 15,1350,København K,22/05 - 2015,,13
64942212,Københavns Kommune,Dyvekeskolens Tandklinik,Urmagerstien 3,2300,København S,22/05 - 2015,,10
64942212,Københavns Kommune,Utterslev Skoles Tandklinik,Skoleholdervej 20,2400,København NV,22/05 - 2015,,13
64942212,Københavns Kommune,Skolen på Amagerbros Tandklinik,Lybækgade 18,2300,København S,22/05 - 2015,,16
64942212,Københavns Kommune,Heibergskolens Tandklinik,Randersgade 12,2100,København Ø,22/05 - 2015,,8
64942212,Københavns Kommune,Christianshavns Skoles Tandklinik,Prinsessegade 45,1422,København K,22/05 - 2015,,6
64942212,Københavns Kommune,Tingbjerg Skoles Tandklinik,Ruten 12,2700,Brønshøj,22/05 - 2015,,13
64942212,Københavns Kommune,Damhusengens Skoles Tandklinik,Klitmøllervej 7A,2720,Vanløse,22/05 - 2015,,19
64942212,Københavns Kommune,Lundehusskolens Tandklinik,Lersø Parkallé 150,2100,København Ø,22/05 - 2015,,8
64942212,Københavns Kommune,Gerbrandskolens Tandklinik,Gerbrandsvej 9,2300,København S,22/05 - 2015,,8
64942212,Københavns Kommune,Ørestad Skoles Tandklinik,Arne Jacobsens Allé 21,2300,København S,22/05 - 2015,,14
64942212,Københavns Kommune,"Panum, Kbh.Tandlægeskole",Nørre Allé 20,2200,København N,22/05 - 2015,,12
64942212,Københavns Kommune,Skolen på Islands Brygges Tandklinik,Artillerivej 57,2300,København S,22/05 - 2015,,8
64942212,Københavns Kommune,Fritidsinstitutionen ved Skolen i Sydhavnen,Støberigade 1,2450,København SV,27/05 - 2015,,26
64942212,Københavns Kommune,European School Copenhagen - Primary and Secondary,Ny Carlsberg Vej 99,1799,København V,27/05 - 2015,,58
64942212,Københavns Kommune,Specialfritidsinstitutionen ved Strandparkskolen,Thomas Koppels Allé 10,2450,København SV,27/05 - 2015,,93
64942212,Københavns Kommune,Forældrebetaling og Dagplejen- BUF,Nyropsgade 7,1602,København V,26/05 - 2015,,47
64942212,Københavns Kommune,Rabalder,Rådmandsgade 41,2200,København N,27/05 - 2015,,39
64942212,Københavns Kommune,BUF - Brønshøjvej,Brønshøjvej 17,2700,Brønshøj,26/05 - 2015,,22
64942212,Københavns Kommune,Børnehaven Slottet,Gammel Kalkbrænderi Vej 11,2100,København Ø,26/05 - 2015,,15
64942212,Københavns Kommune,Børnehuset Svanemøllen,Nyborggade 23,2100,København Ø,26/05 - 2015,,41
64942212,Københavns Kommune,Væksthuset,Åkandevej 41,2700,Brønshøj,27/05 - 2015,,43
64942212,Københavns Kommune,Månestrålen,Vingegavl 2,2700,Brønshøj,27/05 - 2015,,21
64942212,Københavns Kommune,Tingbjerg Svømmehal,Skolesiden 2,2700,Brønshøj,29/05 - 2015,,4
64942212,Københavns Kommune,Kildevældsskolens Tandklinik,Bellmansgade 5A,2100,København Ø,27/05 - 2015,,10
64942212,Københavns Kommune,Fredskovvej,Fredskovvej 3,4293,Dianalund,09/07 - 2015,,54
64942212,Københavns Kommune,Captum - Brønshøjvej,Brønshøjvej 17D,2700,Brønshøj,12/08 - 2015,,10
64942212,Københavns Kommune,Idrætsprojektet,Nørrebrogade 208,2200,København N,26/08 - 2015,,144
64942212,Københavns Kommune,Botilbuddet Sundbygårdsvej,Sundbygårdsvej 31,2300,København S,15/09 - 2015,,42
64942212,Københavns Kommune,Amager Klynge G,Lybækgade 20,2300,København S,12/10 - 2015,,1
64942212,Københavns Kommune,KK PrintPartner,Formervangen 12,2600,Glostrup,29/09 - 2015,,4
64942212,Københavns Kommune,Den Grønne Giraf - Vuggestue og Børnehave,Rådmandsgade 11,2200,København N,13/10 - 2015,,37
64942212,Københavns Kommune,Rusmiddelbehandling Nyropsgade,Nyropsgade 7,1602,København V,13/11 - 2015,,30
64942212,Københavns Kommune,Center for Specialundervisning for Voksne,Bystævneparken 20,2700,Brønshøj,13/11 - 2015,,17
64942212,Københavns Kommune,Captum Team Service,Fussingsvej 21,2300,København S,13/11 - 2015,,9
64942212,Københavns Kommune,Socialforvaltningen - Direktion og Sekretariat,Rådhuspladsen 1,1550,København V,19/11 - 2015,,24
64942212,Københavns Kommune,Sundheds- og Omsorgsforvaltningen - Center for Ledelse og Kommunikation,Rådhuspladsen 1,1550,København V,19/11 - 2015,,25
64942212,Københavns Kommune,Botilbuddet Røde Mellemvej.,Sundbygårdsvej 3,2300,København S,18/11 - 2015,,36
64942212,Københavns Kommune,Valbyholm,"Skellet 6, st. tv.",2500,Valby,01/12 - 2015,,8
64942212,Københavns Kommune,Hybelinstitutionen - Nordvest,Blytækkervej 3,2400,København NV,01/12 - 2015,,15
64942212,Københavns Kommune,Kulturhuset Pulsen,Larslejsstræde 2,1451,København K,02/12 - 2015,,20
64942212,Københavns Kommune,"Bofællesskaber, Valbyholm 34","Valbyholm 34, st. th.",2500,Valby,01/12 - 2015,,4
64942212,Københavns Kommune,Stjernen,Arkaderne 58,2700,Brønshøj,28/12 - 2015,,33
64942212,Københavns Kommune,Børnehusene ved Skoven,Rymarksvej 19,2900,Hellerup,04/01 - 2016,,41
64942212,Københavns Kommune,Borgerservice i Byen,Nyropsgade 7,1602,København V,12/01 - 2016,,77
64942212,Københavns Kommune,Fritidsinstitutionen ved Ellebjerg Skole/Lupinen,Louis Pios Gade 12,2450,København SV,12/01 - 2016,,37
64942212,Københavns Kommune,Børnehusene ved Skoven,Rymarksvej 125,2900,Hellerup,17/02 - 2016,,24
64942212,Københavns Kommune,ASPECT - Husum Vænge,"Husum Vænge 7, st",2700,Brønshøj,17/02 - 2016,,10
64942212,Københavns Kommune,Københavns Stadsarkiv,"Stormgade 20, 3",1555,København V,25/02 - 2016,,16
64942212,Københavns Kommune,Nord Klynge E,"Nørrebrogade 209C, 3",2200,København N,20/03 - 2016,,1
64942212,Københavns Kommune,Børnehaven Vindsuset,Nærum Gadekær 7,2850,Nærum,21/03 - 2016,,17
64942212,Københavns Kommune,Klub Guldberg,Guldbergsgade 99,2200,København N,07/04 - 2016,,28
64942212,Københavns Kommune,KTF - Edel Sauntes Alle 20,Edel Sauntes Allé 20,2100,København Ø,06/04 - 2016,,40
64942212,Københavns Kommune,Unikum Ungehjem,Brydes Allé 48,2300,København S,19/04 - 2016,,31
64942212,Københavns Kommune,KTF - Kraftværksvej 25,Kraftværksvej 25,2300,København S,27/04 - 2016,,57
64942212,Københavns Kommune,Voldparkens Tandklinik,Kobbelvænget 65,2700,Brønshøj,18/05 - 2016,,12
64942212,Københavns Kommune,KFF Faciliteter,Nyropsgade 3,1602,København V,18/05 - 2016,,93
64942212,Københavns Kommune,"Kultur-, Fritids- og Borgerserviceforvaltningen - Nyropsgade 7",Nyropsgade 7,1602,København V,18/05 - 2016,,162
64942212,Københavns Kommune,Organisation og Politik,Gyldenløvesgade 15,1600,København V,25/05 - 2016,,96
64942212,Københavns Kommune,Brønshøj Bibliotek,Krabbesholmvej 3,2700,Brønshøj,01/06 - 2016,,6
64942212,Københavns Kommune,Sundhedsforvaltningen - Vesterbrogade,Vesterbrogade 121,1620,København V,08/06 - 2016,,73
64942212,Københavns Kommune,Sundhedshus Østerbro,"Randersgade 60, st",2100,København Ø,23/06 - 2016,,60
64942212,Københavns Kommune,Sundheds- og Omsorgsforvaltningen - Mimersgade,Mimersgade 41,2200,København N,01/07 - 2016,,175
64942212,Københavns Kommune,Sundhedshus Amager,Hans Bogbinders Allé 3,2300,København S,01/07 - 2016,,41
64942212,Københavns Kommune,Sundhedshus Vanløse,Indertoften 10,2720,Vanløse,01/07 - 2016,,62
64942212,Københavns Kommune,Aktivitet VKV - Vesterbro,Lyrskovgade 10,1758,København V,03/07 - 2016,,1
64942212,Københavns Kommune,Fritidscenter Ørestad,Arne Jacobsens Allé 21,2300,København S,19/07 - 2016,,32
64942212,Københavns Kommune,"Fritidsinstitutionen ved T. Ditlevsens Skole, KKFO Lille Verden",Enghave Plads 21,1670,København V,19/07 - 2016,,50
64942212,Københavns Kommune,Fritidsinstitutionen ved Blågård Skole,Hans Tavsens Gade 4,2200,København N,21/07 - 2016,,25
64942212,Københavns Kommune,Nord Klynge L/Radius,Klitmøllervej 32,2720,Vanløse,26/07 - 2016,,4
64942212,Københavns Kommune,Fritidsklynge Brønshøj/Vanløse,"Tyborøn Allé 55, 1. tv.",2720,Vanløse,09/08 - 2016,,1
64942212,Københavns Kommune,Nord Klynge B,"Udbygade 1, 2. th.",2200,København N,07/08 - 2016,,2
64942212,Københavns Kommune,Fritidsinstitutionen ved Grøndalsvængets Skole,Rørsangervej 27,2400,København NV,08/08 - 2016,,28
64942212,Københavns Kommune,Indre By/Østerbro Klynge D,Kastelsvej 62,2100,København Ø,08/08 - 2016,,1
64942212,Københavns Kommune,Specialfritidsinstitutionen ved Frederiksgård Skole,Ørholmgade 8,2200,København N,08/08 - 2016,,40
64942212,Københavns Kommune,Fritidscenter Indre Valby,Vinhaven 4,2500,Valby,08/08 - 2016,,42
64942212,Københavns Kommune,Amager Klynge H,Øresundsvej 131,2300,København S,11/08 - 2016,,1
64942212,Københavns Kommune,Amager Klynge E,Peder Lykkes Vej 75,2300,København S,17/08 - 2016,,1
64942212,Københavns Kommune,Amager Klynge I,Asger Jorns Allé 19,2300,København S,16/08 - 2016,,22
64942212,Københavns Kommune,Indre By/Østerbro Klynge A,Prinsessegade 74,1422,København K,17/08 - 2016,,2
64942212,Københavns Kommune,Nøjsomhedsvej,Nøjsomhedsvej 12B,2100,København Ø,24/08 - 2016,,25
64942212,Københavns Kommune,Uddannelse København,"Serridslevvej 2A, 1",2100,København Ø,10/10 - 2016,,1872
64942212,Københavns Kommune,Børnehuset Burlunden,Backersvej 70,2300,København S,25/10 - 2016,,37
64942212,Københavns Kommune,Socialforvaltningen - ASPECT Pallesvej 22-30,Pallesvej 22B,2300,København S,16/11 - 2016,,10
64942212,Københavns Kommune,ASPECT Pallesvej,Pallesvej 56,2300,København S,16/11 - 2016,,35
64942212,Københavns Kommune,Produktionskøkkenet Sundbygårdsvej,Sundbygårdsvej 3A,2300,København S,12/11 - 2016,,11
64942212,Københavns Kommune,Himmeltræet,Vigerslev Allé 171-173,2500,Valby,01/12 - 2016,,38
64942212,Københavns Kommune,Rusmiddelbehandling Prags Boulevard,Prags Boulevard 55,2300,København S,14/12 - 2016,,29
64942212,Københavns Kommune,Captum Spisehuset,Løvstikkevej 69,2300,København S,01/01 - 2017,,1
64942212,Københavns Kommune,Fritidsinstitutionen ved Tingbjerg Skole,Terrasserne 40,2700,Brønshøj,01/12 - 2016,,26
64942212,Københavns Kommune,Fritidsinstitutionen ved Nørre Fælled Skole,Biskop Krags Vænge 7,2100,København Ø,01/12 - 2016,,19
64942212,Københavns Kommune,Kastelsgården,Kastelsvej 62,2100,København Ø,01/01 - 2017,,58
64942212,Københavns Kommune,KTF - Selinevej,Selinevej 2,2300,København S,01/02 - 2017,,36
64942212,Københavns Kommune,Ottiliahus - Center for Sprog og Integration,Ottiliavej 1,2500,Valby,01/01 - 2017,,15
64942212,Københavns Kommune,Fritidsinstitutionen ved Randersgades Skole,Nøjsomhedsvej 10,2100,København Ø,01/01 - 2017,,12
64942212,Københavns Kommune,Fritidsinstitutionen ved Vigerslev Allés Skole,Fengersvej 26,2500,Valby,01/01 - 2017,,33
64942212,Københavns Kommune,Børnekulturhus Amar,Øresundsvej 8B,2300,København S,01/01 - 2017,,8
64942212,Københavns Kommune,Amager Kulturpunkt og Loftet,Øresundsvej 4,2300,København S,01/03 - 2017,,1
64942212,Københavns Kommune,Onkel Dannys Plads,Onkel Dannys Plads 3,1711,København V,01/03 - 2017,,15
64942212,Københavns Kommune,Fritidscenter Tingbjerg,Terrasserne 40,2700,Brønshøj,01/01 - 2017,,20
64942212,Københavns Kommune,Fritidscenter Nørre Fælled,Biskop Krags Vænge 7,2100,København Ø,01/01 - 2017,,5
64942212,Københavns Kommune,Sundhedshus Vesterbro - Afdeling Valby,Valby Langgade 97,2500,Valby,01/01 - 2017,,15
64942212,Københavns Kommune,Specialfritidsinstitutionen ved Kirkebjerg Skole,Vanløsehøj 4,2720,Vanløse,01/06 - 2017,,28
64942212,Københavns Kommune,Griffenfeldsgade,"Griffenfeldsgade 31, 4. th.",2200,København N,01/07 - 2017,,28
64942212,Københavns Kommune,Lergravsparkens Skole,Wittenberggade 2,2300,København S,01/07 - 2017,,116
64942212,Københavns Kommune,Børnehuset Sluseholmen,Rymarksvej 131,2900,Hellerup,01/07 - 2017,,13
64942212,Københavns Kommune,Bofællesskaber - Team Amager,Leifsgade 24,2300,København S,01/07 - 2017,,10
64942212,Københavns Kommune,"Bofællesskaber, Vinhaven 30","Vinhaven 30, 1",2500,Valby,01/07 - 2017,,7
64942212,Københavns Kommune,Krudthuset,Prinsessegade 74,1422,København K,01/09 - 2017,,28
64942212,Københavns Kommune,Naturcenter Amager Strand,Øresundsstien 7,2300,København S,01/10 - 2017,,20
64942212,Københavns Kommune,Børnehuset i Sydhavnen,Støberigade 2B,2450,København SV,01/09 - 2017,,46
64942212,Københavns Kommune,Paragraf 85-støtte Korsgade,"Korsgade 30, 3",2200,København N,01/03 - 2018,,26
64942212,Københavns Kommune,Center for Demens - Lindehusene - Henrik Pontoppidans Vej,Henrik Pontoppidans Vej 2,2200,København N,26/04 - 2018,,14
64942212,Københavns Kommune,Fritidsinstitutionen ved Kalvebod Fælled Skole,Else Alfelts Vej 2,2300,København S,01/05 - 2018,,30
64942212,Københavns Kommune,SSP Sekretariatet,"Stormgade 20, 2. tv.",1555,København V,01/05 - 2018,,9
64942212,Københavns Kommune,Rosenvængets Skole,Rosenvængets Hovedvej 33,2100,København Ø,01/05 - 2018,,73
64942212,Københavns Kommune,Specialfritidsinstitutionen ved Rosenvængets Skole,Rosenvængets Hovedvej 33,2100,København Ø,01/05 - 2018,,51
64942212,Københavns Kommune,KFF - Hillerødgade 53,Hillerødgade 53,2200,København N,01/06 - 2018,,1
